index,code,year,period,id,Country,population,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling,polution
3852,EEA_3161-02-2,2008,2008-01--2008-12,FRHR241,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6531925625132562
3856,EEA_3161-02-2,2008,2008-01--2008-12,FRDR687B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8703682519649412
3857,EEA_3161-01-1,2008,2008-01--2008-12,FRDR673,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5403846201822736
3860,EEA_31615-01-7,2008,2008-01--2008-12,FRER36,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7465741969427978
3861,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0381,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.352996075718376
3868,EEA_3161-01-1,2008,2008-01--2008-12,FRER36,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
3870,EEA_3161-02-2,2008,2008-01--2008-12,FRER36,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4760844783507952
3884,EEA_3161-01-1,2008,2008-01--2008-12,FRHR246B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.4054651081081644
3886,EEA_3161-05-5,2008,2008-01--2008-12,FRDR673,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.2874624874247649
3890,EEA_3161-02-2,2008,2008-01--2008-12,FRER33,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.2804595527365831
3901,EEA_3161-02-2,2009,2009-01--2009-12,FRCR225,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5773148036311572
3914,EEA_3161-05-5,2009,2009-01--2009-12,FRCR176,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9808530027296992
3918,EEA_3161-02-2,2009,2009-01--2009-12,FRCR212,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9098218537255623
3921,EEA_3161-02-2,2009,2009-01--2009-12,FRCR277,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6425020970909276
3951,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0573,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.087268332287848
3952,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0573,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9524870452097511
3953,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0574,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8209817520691103
3955,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0575B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6505877400541776
3960,EEA_31615-01-7,2009,2009-01--2009-12,ES030MSPF0422021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.965080896043587
3961,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0573,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9626450504784037
3966,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0574,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8018132269264954
3975,EEA_3161-05-5,2009,2009-01--2009-12,FRCR127,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.64257415303372
3978,EEA_3161-02-2,2009,2009-01--2009-12,FRCR90,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8074307669466161
3982,EEA_3161-02-2,2009,2009-01--2009-12,FRCR22,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.110649549278613
3985,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0448021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.0059820716775474
3986,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0448021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.2198581603226805
4002,EEA_3161-05-5,2008,2008-01--2008-12,FRFR215B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1652330155100046
4013,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0732010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.359630571764365
4028,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0731010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.9140883083189548
4044,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.716071018005783
4049,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9411121166608364
4053,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0539A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6856189141391537
4056,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.434122157600147
4058,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0165486514024136
4080,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0007F,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.3776496026361
4087,EEA_31615-01-7,2009,2009-01--2009-12,FRAR50,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.332443850244588
4090,EEA_3161-03-3,2009,2009-01--2009-12,FRAR18,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5695978014550066
4105,EEA_3161-03-3,2009,2009-01--2009-12,FRAR10,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5212710795493306
4110,EEA_3161-05-5,2009,2009-01--2009-12,FRAR18,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.164642843972226
4162,EEA_3161-01-1,2009,2009-01--2009-12,ES12219,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.3328144673390532
4165,EEA_3161-05-5,2009,2009-01--2009-12,ES12219,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.0865397074338403
4183,EEA_3161-03-3,2008,2007-12--2008-02,FRDR541A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0128110882102912
4187,EEA_3161-01-1,2008,2008-01--2008-12,FRDR2001B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
4188,EEA_3161-05-5,2008,2008-01--2008-12,FRDR2001B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5688337431705631
4191,EEA_3161-02-2,2008,2008-01--2008-12,FRDR530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0461147607103547
4220,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6699640156799664
4222,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6374584509107949
4228,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0472,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.4016790145016444
4229,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0472,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.4599904705418
4232,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0513,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.4691244298126533
4236,EEA_3161-05-5,2008,2008-01--2008-12,FRDR530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.94891279869141
4237,EEA_3161-01-1,2008,2008-01--2008-12,FRDR530,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
4247,EEA_31615-01-7,2009,2009-01--2009-12,FRCR207,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9328213452999154
4248,EEA_3161-02-2,2009,2009-01--2009-12,FRCR207,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.767266224080951
4259,EEA_3161-03-3,2009,2009-01--2009-12,FRCR230,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7309630612441707
4260,EEA_3161-02-2,2009,2009-01--2009-12,FRCR230,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.027667513455913
4270,EEA_31615-01-7,2009,2009-01--2009-12,FRCR214,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.260524200634682
4271,EEA_3161-02-2,2009,2009-01--2009-12,FRCR214,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.862835101321921
4278,EEA_31615-01-7,2009,2009-01--2009-12,FRDR887,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5482133118009016
4282,EEA_3161-03-3,2009,2009-01--2009-12,FRCR207,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3229888862839259
4292,EEA_3161-05-5,2009,2009-01--2009-12,FRCR214,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9004580538907815
4298,EEA_31615-01-7,2009,2009-01--2009-12,FRCR230,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.363110172785405
4304,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0852500772978777
4305,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0425285912311937
4318,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0574,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9204106395826228
4328,EEA_3161-05-5,2009,2009-01--2009-12,FRDR172,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6540689772516537
4341,EEA_3161-01-1,2008,2008-01--2008-12,FRFR611,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3600025014732404
4346,EEA_31615-01-7,2008,2008-01--2008-12,FRFR611,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.878340753741174
4349,EEA_3161-03-3,2008,2008-01--2008-12,FRFR296A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.349613369607801
4362,EEA_31615-01-7,2012,2012-01--2012-12,LT100100014,Lithuania,44.7230757742448,1538269.0,0.0,11.09062194824219,40.4,8.65,2.75,44.05,10.05,10.15,0.0,0.0,22.92,1.0958317599117402
4419,EEA_3161-01-1,2009,2009-01--2009-12,ES014MSPFES-014-MR-122-000-02-00,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1410654402786028
4423,EEA_3161-03-3,2009,2009-01--2009-12,ES10373,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1227484652590534
4431,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0520,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7063940520454556
4433,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0505B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7444022778625052
4436,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0525,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7062723844599927
4442,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0527,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9262410627273232
4444,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0527,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8909729238898652
4449,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0539A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.491127237600646
4450,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0007F,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6462300860996892
4451,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0534,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8225293520596807
4460,EEA_31615-01-7,2009,2009-01--2009-12,ES014MSPFES-014-NR-204-000-04-02,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,1.0808216359928828
4468,EEA_3161-02-2,2008,2008-01--2008-12,FRDR223,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8556401097197143
4487,EEA_3161-01-1,2009,2009-01--2009-12,FRFR231,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
4495,EEA_3161-01-1,2009,2009-01--2009-12,FRFR330B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7576841391962957
4498,EEA_3161-02-2,2009,2009-01--2009-12,FRFR231,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8998035623686939
4503,EEA_31615-01-7,2009,2009-01--2009-12,FRFR228,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8861935077569216
4516,EEA_3161-02-2,2009,2009-01--2009-12,FRFRR240_1,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.1007210190723287
4537,EEA_3161-05-5,2009,2009-01--2009-12,FRFR231,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9090888605434104
4540,EEA_3161-02-2,2009,2009-01--2009-12,FRFR228,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7276759556699444
4546,EEA_3161-02-2,2009,2009-01--2009-12,FRFR228,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.042292346741731
4548,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0550,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.6184610809317896
4553,EEA_3161-02-2,2009,2009-01--2009-12,FRGR1892,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.7148982231122378
4557,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0560,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.9757698768879963
4560,EEA_31615-01-7,2009,2009-01--2009-12,FRFR228,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.2534398821947288
4570,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0541,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7707607865071128
4571,EEA_3161-01-1,2009,2009-01--2009-12,FRGR1892,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5596157879354227
4580,EEA_3161-05-5,2009,2009-01--2009-12,FRDR670,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.890525790899694
4583,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0375,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7927390897549039
4607,EEA_3161-02-2,2008,2008-01--2008-12,FRHR238,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.082443281946301
4707,EEA_31615-01-7,2009,2008-12--2009-02,FI81_064_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.9555114450274363
4708,EEA_3161-02-2,2009,2008-12--2009-02,FI81_064_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.7307800953667962
4715,EEA_3161-05-5,2009,2009-01--2009-12,ES12121,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,2.1092915636487213
4731,EEA_3161-05-5,2009,2009-01--2009-12,ES030MSPF0430021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.3524861833172778
4732,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0430021,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.4631048875545789
4760,EEA_31615-01-7,2009,2009-01--2009-12,FRHR11A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.283887375060637
4768,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0563,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.947467641748878
4776,EEA_3161-02-2,2008,2008-01--2008-12,FRFR349B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.706482863744975
4777,EEA_31615-01-7,2008,2008-01--2008-12,FRFR100,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0756438554924377
4783,EEA_31615-01-7,2008,2008-06--2008-08,FI14_923_Y01,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.3920420877760237
4784,EEA_3161-02-2,2008,2008-06--2008-08,FI04-271-1-001_001,Finland,18.1485472672831,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12,0.1310282624064042
4789,EEA_3161-01-1,2009,2009-01--2009-12,FRCR214,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7633493205868819
4793,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0186,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6345170371983767
4799,EEA_3161-05-5,2009,2009-01--2009-12,FRCR225,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6093627731171636
4805,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0224,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.1288569398039174
4806,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0224,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.116517692536944
4819,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0224,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.2681300027692488
4839,EEA_31615-01-7,2008,2008-01--2008-12,RSNIS_3,Serbia,79.8376857992225,530038.0,0.0,21.867101881239144,37.62,5.44,1.38,16.72,13.57,12.73,0.4,12.14,0.76,0.8329091229351039
4842,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0121,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.7635264239224802
4852,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0121,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.8012492980268222
4860,EEA_3161-03-3,2008,2008-01--2008-12,RSNIS_3,Serbia,79.8376857992225,530038.0,0.0,21.867101881239144,37.62,5.44,1.38,16.72,13.57,12.73,0.4,12.14,0.76,0.3830149792705724
4888,EEA_3161-03-3,2008,2008-03--2008-05,FRDR275,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.842523624696289
4890,EEA_31615-01-7,2008,2008-01--2008-12,FRAR04,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,2.0845994666847334
4900,EEA_3161-02-2,2008,2008-01--2008-12,FRDR187,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.8581402967319783
4930,EEA_3161-03-3,2009,2009-01--2009-12,ES030MSPF0711010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1490232713924399
4931,EEA_3161-02-2,2009,2009-01--2009-12,ES030MSPF0711010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.2458439368349854
4939,EEA_3161-01-1,2009,2009-01--2009-12,ES030MSPF0711010,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.1541792508476743
4981,EEA_3161-02-2,2009,2009-01--2009-12,ES12179,Spain,93.6771974435832,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84,0.7192534276444248
4985,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0264,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.5420661179667333
4989,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0143A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.9649323135771876
4999,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0264,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.620148350372275
5009,EEA_3161-01-1,2008,2008-01--2008-12,FRDR329B,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6931471805599453
5017,EEA_31615-01-7,2008,2008-01--2008-12,FRGR1197,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.6846794301410741
5018,EEA_3161-02-2,2008,2008-01--2008-12,FRGR1197,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,0.3941587649524053
5026,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0143A,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.0232851120481186
5031,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0264,France,122.299437237519,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26,1.709592701780315
